varID,var11_1,var11_2,var11_3,var11_4,var11_5,var11_6,var11_7
3701020106,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好一些
3701020107,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
3701020108,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
3701020109,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
3701020110,比较满意,比较满意,比较满意,比较满意,一般,比较满意,好一些
3701020111,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
3701020112,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4402020201,比较满意,一般,比较满意,比较满意,非常满意,比较满意,好一些
4402020202,比较满意,非常满意,非常满意,比较满意,不太满意,非常满意,好很多
4402020203,比较满意,不太满意,比较满意,比较满意,比较满意,一般,好一些
4402020204,一般,一般,一般,一般,比较满意,比较满意,差不多
4402020205,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
4402020206,比较满意,不太满意,比较满意,比较满意,非常满意,比较满意,好一些
4402020207,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4402020208,比较满意,比较满意,比较满意,比较满意,比较满意,一般,差不多
4402020209,比较满意,比较满意,比较满意,比较满意,不太满意,比较满意,好一些
4402020210,比较满意,比较满意,比较满意,比较满意,比较满意,一般,差不多
4402020211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
4402020212,一般,一般,比较满意,比较满意,比较满意,比较满意,好一些
4402020213,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
4404020101,非常满意,比较满意,一般,非常满意,非常满意,非常满意,好一些
4404020102,比较满意,比较满意,比较满意,一般,一般,非常满意,好很多
4404020103,不太满意,不太满意,不太满意,不太满意,一般,比较满意,好一些
4404020104,一般,一般,比较满意,比较满意,比较满意,很不满意,好一些
4404020105,非常满意,不太满意,非常满意,非常满意,非常满意,非常满意,好很多
4404020106,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
4404020107,比较满意,很不满意,比较满意,非常满意,非常满意,非常满意,好很多
4404020108,一般,比较满意,说不清,比较满意,比较满意,比较满意,好很多
4404020109,不太满意,很不满意,不太满意,比较满意,比较满意,比较满意,好一些
4404020110,一般,一般,比较满意,比较满意,比较满意,比较满意,差不多
4404020111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4404020112,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4404020201,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
4404020202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4404020203,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4404020204,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4404020205,比较满意,一般,比较满意,一般,非常满意,比较满意,好一些
4404020206,非常满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
4404020207,一般,一般,不太满意,比较满意,比较满意,比较满意,好很多
4404020208,非常满意,一般,比较满意,非常满意,非常满意,一般,差不多
4404020209,比较满意,比较满意,不太满意,一般,比较满意,非常满意,好一些
4404020210,比较满意,比较满意,不太满意,比较满意,比较满意,非常满意,好很多
4404020211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4404020212,比较满意,很不满意,非常满意,非常满意,非常满意,非常满意,好很多
4402020101,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4402020102,比较满意,比较满意,不太满意,比较满意,非常满意,比较满意,好很多
4402020103,比较满意,不太满意,不太满意,不太满意,比较满意,比较满意,好一些
4402020104,比较满意,一般,比较满意,比较满意,比较满意,非常满意,好一些
4402020105,非常满意,非常满意,非常满意,非常满意,比较满意,比较满意,差不多
4402020106,比较满意,一般,一般,比较满意,非常满意,比较满意,好一些
4402020107,比较满意,一般,一般,一般,比较满意,非常满意,好一些
4402020108,一般,不太满意,比较满意,比较满意,比较满意,非常满意,差不多
4402020109,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4402020110,比较满意,一般,一般,比较满意,比较满意,比较满意,好一些
4402020111,比较满意,一般,不太满意,比较满意,非常满意,比较满意,差不多
4402020112,比较满意,一般,比较满意,比较满意,非常满意,比较满意,差不多
4402010201,比较满意,一般,比较满意,一般,比较满意,比较满意,好很多
4402010202,比较满意,不太满意,一般,比较满意,比较满意,一般,差不多
4402010203,比较满意,一般,一般,比较满意,比较满意,比较满意,差不多
4402010204,一般,不太满意,不太满意,比较满意,比较满意,一般,好很多
4402010205,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
4402010206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4402010207,比较满意,不太满意,一般,一般,比较满意,非常满意,好很多
4402010208,非常满意,不太满意,比较满意,非常满意,非常满意,比较满意,好很多
4402010209,比较满意,一般,一般,比较满意,比较满意,说不清,好一些
4402010210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4402010211,不太满意,不太满意,不太满意,不太满意,非常满意,非常满意,好一些
4402010212,比较满意,比较满意,非常满意,比较满意,非常满意,比较满意,好很多
4402030101,不太满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
4402030102,一般,比较满意,不太满意,比较满意,比较满意,比较满意,好一些
4402030103,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
4402030104,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
4402030105,非常满意,不太满意,比较满意,非常满意,比较满意,比较满意,好一些
4402030106,一般,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
4402030107,比较满意,一般,比较满意,比较满意,比较满意,比较满意,差不多
4402030108,不太满意,一般,一般,一般,比较满意,一般,差不多
4402030109,一般,不太满意,不太满意,不太满意,比较满意,比较满意,好一些
4402030110,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
4402030111,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
4402030201,比较满意,一般,一般,比较满意,比较满意,比较满意,好一些
4402030202,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4402030203,一般,很不满意,一般,一般,比较满意,一般,差不多
4402030204,不太满意,不太满意,一般,一般,非常满意,一般,好一些
4402030205,一般,不太满意,一般,比较满意,比较满意,一般,差不多
4402030206,一般,一般,比较满意,比较满意,一般,比较满意,差一些
4402030207,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
4402030208,不太满意,很不满意,比较满意,比较满意,比较满意,不太满意,差一些
4402030209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4402030210,比较满意,一般,比较满意,比较满意,比较满意,非常满意,好一些
4402030211,很不满意,很不满意,很不满意,不太满意,比较满意,很不满意,差不多
4402030212,非常满意,非常满意,非常满意,不太满意,非常满意,非常满意,好很多
4402030213,非常满意,比较满意,比较满意,非常满意,一般,比较满意,差一些
4402010101,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4402010102,非常满意,非常满意,比较满意,非常满意,非常满意,非常满意,好很多
4402010103,非常满意,一般,一般,比较满意,非常满意,比较满意,好一些
4402010104,比较满意,一般,一般,比较满意,比较满意,比较满意,好一些
4402010105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4402010106,比较满意,一般,比较满意,比较满意,非常满意,比较满意,好很多
4402010107,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
4402010108,比较满意,不太满意,比较满意,比较满意,不太满意,比较满意,差一些
4402010109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4402010110,比较满意,比较满意,比较满意,非常满意,比较满意,比较满意,差一些
4402010111,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
4404010101,比较满意,一般,比较满意,比较满意,比较满意,一般,好一些
4404010102,一般,一般,比较满意,比较满意,非常满意,一般,好一些
4404010103,一般,一般,不太满意,不太满意,比较满意,比较满意,差不多
4404010104,一般,一般,一般,一般,比较满意,比较满意,好很多
