varID,var7_19a,var7_19,var7_20,var7_20a,var7_21,var7_22
5203020112,秋粮,1,2,,50,.
5203020113,夏粮,,,,.,.
5203020113,秋粮,2,,,.,.
5203020114,夏粮,,,,.,.
5203020115,夏粮,,,,.,.
5203020115,秋粮,2,,,.,.
5205020201,夏粮,,,,.,.
5205020201,秋粮,2,,,.,.
5205020202,夏粮,,,,.,.
5205020202,秋粮,2,,,.,.
5205020203,夏粮,,,,.,.
5205020204,夏粮,,,,.,.
5205020205,夏粮,,,,.,.
5205020206,夏粮,1,6,,40,.
5205020207,夏粮,,,,.,.
5205020208,夏粮,,,,.,.
5205020209,夏粮,,,,.,.
5205020210,夏粮,,,,.,.
5205020210,秋粮,2,,,.,.
5205020211,夏粮,,,,.,.
5205020101,夏粮,,,,.,.
5205020101,秋粮,2,,,.,.
5205020102,夏粮,,,,.,.
5205020102,秋粮,2,,,.,.
5205020103,夏粮,,,,.,.
5205020103,秋粮,2,,,.,.
5205020104,夏粮,,,,.,.
5205020104,秋粮,2,,,.,.
5205020105,夏粮,,,,.,.
5205020105,秋粮,2,,,.,.
5205020106,夏粮,,,,.,.
5205020106,秋粮,2,,,.,.
5205020107,夏粮,,,,.,.
5205020108,夏粮,,,,.,.
5205020109,夏粮,,,,.,.
5205020109,秋粮,4,,,.,.
5205020110,夏粮,,,,.,.
5205020111,夏粮,,,,.,.
5205020111,秋粮,4,,,.,.
5205020112,夏粮,,,,.,.
5205020113,夏粮,,,,.,.
5205020114,夏粮,,,,.,.
5205020115,夏粮,,,,.,.
5205020115,秋粮,3,,,.,10
5205020116,夏粮,,,,.,.
5205020117,夏粮,,,,.,.
5205020117,秋粮,1,6,,30,.
5205030201,夏粮,,,,.,.
5205030201,秋粮,2,,,.,.
5205030202,夏粮,,,,.,.
5205030202,秋粮,2,,,.,.
5205030203,夏粮,,,,.,.
5205030204,夏粮,,,,.,.
5205030204,秋粮,2,,,.,.
5205030205,夏粮,,,,.,.
5205030205,秋粮,1,6,,30,.
5205030206,夏粮,2,,,.,.
5205030206,秋粮,2,,,.,.
5205030207,夏粮,,,,.,.
5205030207,秋粮,1,6,,10,.
5205030208,夏粮,,,,.,.
5205030208,秋粮,4,,,.,.
5205030209,夏粮,,,,.,.
5205030209,秋粮,3,,,.,20
5205030210,夏粮,,,,.,.
5205030211,夏粮,,,,.,.
5205030211,秋粮,3,,,.,30
5205030212,夏粮,,,,.,.
5205030212,秋粮,2,,,.,.
5205030213,夏粮,,,,.,.
5205030213,秋粮,2,,,.,.
5204010101,夏粮,,,,.,.
5204010101,秋粮,3,,,.,30
5204010102,夏粮,,,,.,.
5204010102,秋粮,3,,,.,7
5204010103,夏粮,,,,.,.
5204010103,秋粮,3,,,.,20
5204010104,夏粮,,,,.,.
5204010104,秋粮,3,,,.,26.7
5204010105,夏粮,,,,.,.
5204010105,秋粮,2,,,.,.
5204010106,夏粮,,,,.,.
5204010107,夏粮,,,,.,.
5204010107,秋粮,2,,,.,.
5204010108,夏粮,,,,.,.
5204010109,夏粮,,,,.,.
5204010110,夏粮,,,,.,.
5204010110,秋粮,2,,,.,.
5204010111,夏粮,,,,.,.
5204010111,秋粮,2,,,.,.
5204030201,夏粮,,,,.,.
5204030201,秋粮,3,,,.,10
5204030202,夏粮,,,,.,.
5204030203,夏粮,,,,.,.
5204030204,夏粮,,,,.,.
5204030205,夏粮,,,,.,.
5204030206,夏粮,2,,,.,.
5204030207,夏粮,,,,.,.
5204030207,秋粮,2,,,.,.
5204030208,夏粮,,,,.,.
5204030209,夏粮,,,,.,.
5204030209,秋粮,3,,,.,2
5204030210,夏粮,,,,.,.
5204030210,秋粮,2,,,.,.
5204030211,夏粮,,,,.,.
5204030212,夏粮,,,,.,.
5204030212,秋粮,2,,,.,.
5204030213,夏粮,,,,.,.
5204030213,秋粮,3,,,.,10
5204030101,夏粮,,,,.,.
5204030101,秋粮,3,,,.,10
5204030102,夏粮,,,,.,.
5204030102,秋粮,2,,,.,.
5204030103,夏粮,,,,.,.
5204030104,夏粮,,,,.,.
5204030104,秋粮,2,,,.,.
5204030105,夏粮,,,,.,.
5204030105,秋粮,2,,,.,.
5204030106,夏粮,,,,.,.
5204030107,夏粮,,,,.,.
5204030107,秋粮,3,,,.,50
5204030108,夏粮,,,,.,.
5204030108,秋粮,2,,,.,.
5204030109,夏粮,,,,.,.
5204030109,秋粮,1,1,,10,.
5204030110,夏粮,,,,.,.
5204030111,夏粮,,,,.,.
5204030111,秋粮,2,,,.,.
5204030112,夏粮,,,,.,.
5204030112,秋粮,3,,,.,10
5204030113,夏粮,,,,.,.
5204030113,秋粮,3,,,.,10
5204030114,夏粮,,,,.,.
5204030114,秋粮,3,,,.,10
5204030115,夏粮,,,,.,.
5204030115,秋粮,3,,,.,15
5204010201,夏粮,,,,.,.
5204010201,秋粮,3,,,.,20
5204010202,夏粮,,,,.,.
5204010202,秋粮,2,,,.,.
5204010203,夏粮,,,,.,.
5204010204,夏粮,,,,.,.
5204010204,秋粮,1,2,,10,.
5204010205,夏粮,,,,.,.
5204010205,秋粮,3,,,.,20
5204010206,夏粮,,,,.,.
5204010206,秋粮,2,,,.,.
5204010207,夏粮,,,,.,.
5204010208,夏粮,,,,.,.
5204010209,夏粮,,,,.,.
5204010209,秋粮,3,,,.,20
5204010210,夏粮,,,,.,.
5204010210,秋粮,2,,,.,.
5204010211,夏粮,,,,.,.
5204010212,夏粮,,,,.,.
5204010212,秋粮,2,,,.,.
5204010213,夏粮,,,,.,.
5204010213,秋粮,3,,,.,16
5204010214,夏粮,,,,.,.
5204010215,夏粮,,,,.,.
5204010215,秋粮,2,,,.,.
5204020201,夏粮,,,,.,.
5204020202,夏粮,,,,.,.
5204020202,秋粮,2,,,.,.
5204020203,夏粮,,,,.,.
5204020204,夏粮,,,,.,.
5204020204,秋粮,2,,,.,.
5204020205,夏粮,,,,.,.
5204020205,秋粮,3,,,.,5
5204020206,夏粮,,,,.,.
5204020206,秋粮,1,1,,30,.
5204020207,夏粮,,,,.,.
5204020207,秋粮,2,,,.,.
5204020208,夏粮,,,,.,.
5204020208,秋粮,2,,,.,.
5204020209,夏粮,,,,.,.
5204020210,夏粮,,,,.,.
5204020210,秋粮,2,,,.,.
5204020211,夏粮,,,,.,.
5204020211,秋粮,2,,,.,.
5204020212,夏粮,,,,.,.
5204020212,秋粮,2,,,.,.
5204020213,夏粮,,,,.,.
5204020213,秋粮,2,,,.,.
5204020214,夏粮,,,,.,.
5204020214,秋粮,2,,,.,.
5203010101,夏粮,,,,.,.
5203010101,秋粮,1,2,,30,.
5203010102,夏粮,,,,.,.
5203010103,夏粮,,,,.,.
5203010103,秋粮,2,,,.,.
5203010104,夏粮,,,,.,.
5203010105,夏粮,,,,.,.
5203010105,秋粮,3,,,.,10
5203010106,夏粮,,,,.,.
5203010106,秋粮,1,1,,20,.
5203010107,夏粮,,,,.,.
5203010107,秋粮,2,,,.,.
5203010108,夏粮,,,,.,.
5203010108,秋粮,1,1,,33,.
5203010109,夏粮,,,,.,.
5203010109,秋粮,1,"1,2",,50,.
5203010110,夏粮,,,,.,.
5203010110,秋粮,1,"2,5",,20,.
5203010111,夏粮,,,,.,.
5203010111,秋粮,2,,,.,.
5203010112,夏粮,,,,.,.
5203010112,秋粮,4,,,.,.
5203010113,夏粮,,,,.,.
5203010113,秋粮,3,,,.,20
5203010114,夏粮,,,,.,.
5203010114,秋粮,1,"1,4",,20,.
5203010115,夏粮,,,,.,.
5203010116,夏粮,,,,.,.
5203010116,秋粮,1,"1,6",,30,.
5203010117,夏粮,,,,.,.
5203010117,秋粮,4,,,.,.
5203010118,夏粮,,,,.,.
5203010118,秋粮,2,,,.,.
5203010119,夏粮,,,,.,.
5203030101,夏粮,,,,.,.
5203030101,秋粮,2,,,.,.
5203030102,夏粮,,,,.,.
5203030102,秋粮,2,,,.,.
5203030103,夏粮,,,,.,.
5203030103,秋粮,2,,,.,.
5203030104,夏粮,,,,.,.
5203030104,秋粮,2,,,.,.
5203030105,夏粮,,,,.,.
5203030106,夏粮,,,,.,.
5203030106,秋粮,2,,,.,.
5203030107,夏粮,,,,.,.
5203030108,夏粮,,,,.,.
5203030108,秋粮,1,3,,30,.
5203030109,夏粮,,,,.,.
5203030109,秋粮,2,,,.,.
5203030110,夏粮,,,,.,.
5203030110,秋粮,1,1,,33,.
5203030111,夏粮,,,,.,.
5203030111,秋粮,3,,,.,20
5203030112,夏粮,,,,.,.
5203030112,秋粮,3,,,.,10
5203030113,夏粮,,,,.,.
5203030113,秋粮,4,,,.,.
5203030114,夏粮,,,,.,.
5203030115,夏粮,,,,.,.
5202020101,夏粮,,,,.,.
5202020101,秋粮,3,,,.,.
5202020102,夏粮,,,,.,.
5202020102,秋粮,2,,,.,.
5202020103,夏粮,,,,.,.
5202020103,秋粮,2,,,.,.
5202020104,夏粮,,,,.,.
5202020105,夏粮,,,,.,.
5202020105,秋粮,2,,,.,.
5202020106,夏粮,,,,.,.
5202020106,秋粮,2,,,.,.
5202020107,夏粮,,,,.,.
5202020107,秋粮,1,8,气候,30,.
5202020108,夏粮,,,,.,.
5202020109,夏粮,,,,.,.
5202020109,秋粮,3,,,.,1.5
5202020110,夏粮,,,,.,.
5202020111,夏粮,,,,.,.
5202020111,秋粮,3,,,.,10
5202020112,夏粮,,,,.,.
5202020113,夏粮,,,,.,.
5202020114,夏粮,,,,.,.
5202020114,秋粮,3,,,.,2
5202020201,夏粮,,,,.,.
5202020201,秋粮,2,,,.,.
5202020202,夏粮,,,,.,.
5202020202,秋粮,2,,,.,.
5202020203,夏粮,,,,.,.
5202020203,秋粮,3,,,.,.
5202020204,夏粮,,,,.,.
5202020204,秋粮,4,,,.,.
5202020205,夏粮,,,,.,.
5202020206,夏粮,,,,.,.
5202020207,夏粮,,,,.,.
5202020207,秋粮,2,,,.,.
5202020208,夏粮,,,,.,.
5202020209,夏粮,,,,.,.
5202020210,夏粮,,,,.,.
5202020210,秋粮,2,,,.,.
5202020211,夏粮,,,,.,.
5202020212,夏粮,,,,.,.
5202020213,夏粮,,,,.,.
5202020214,夏粮,,,,.,.
5202010201,夏粮,,,,.,.
5202010201,秋粮,2,,,.,.
5202010202,夏粮,,,,.,.
5202010202,秋粮,2,,,.,.
5202010203,夏粮,,,,.,.
5202010203,秋粮,2,,,.,.
5202010204,夏粮,,,,.,.
5202010205,夏粮,,,,.,.
5202010205,秋粮,1,2,,20,.
5202010206,夏粮,,,,.,.
5202010206,秋粮,2,,,.,.
5202010207,夏粮,,,,.,.
5202010208,夏粮,,,,.,.
5202010208,秋粮,2,,,.,.
5202010209,夏粮,,,,.,.
5202010210,夏粮,,,,.,.
5202010210,秋粮,3,,,.,10
5202010211,夏粮,,,,.,.
5202010211,秋粮,1,2,,20,.
5202010212,夏粮,,,,.,.
5202010213,夏粮,,,,.,.
5202010213,秋粮,2,,,.,.
5202030201,夏粮,,,,.,.
5202030201,秋粮,3,,,.,.
5202030202,夏粮,,,,.,.
5202030202,秋粮,2,,,.,.
5202030203,夏粮,,,,.,.
5202030203,秋粮,3,,,.,30
5202030204,夏粮,,,,.,.
5202030205,夏粮,,,,.,.
5202030205,秋粮,2,,,.,.
5202030206,夏粮,,,,.,.
5202030206,秋粮,2,,,.,.
5202030207,夏粮,,,,.,.
5202030208,夏粮,,,,.,.
5202030208,秋粮,4,,,.,.
5202030209,夏粮,,,,.,.
5202030209,秋粮,2,,,.,.
5202030210,夏粮,,,,.,.
5202030211,夏粮,,,,.,.
5202030212,夏粮,,,,.,.
5202030212,秋粮,2,,,.,.
5202030213,夏粮,3,,,.,10
5201030101,夏粮,,,,.,.
5201030101,秋粮,3,,,.,.
5201030102,夏粮,,,,.,.
5201030102,秋粮,1,"2,4",,20,.
5201030103,夏粮,,,,.,.
5201030103,秋粮,2,,,.,.
5201030104,夏粮,,,,.,.
5201030104,秋粮,1,6,,20,.
5201030105,夏粮,,,,.,.
5201030105,秋粮,1,8,种子不好,40,.
5201030106,夏粮,,,,.,.
5201030106,秋粮,3,,,.,25
5201030107,夏粮,,,,.,.
5201030108,夏粮,,,,.,.
5201030108,秋粮,1,6,,20,.
5201030109,夏粮,,,,.,.
5201030109,秋粮,1,"6,3",品种不??,16.6,.
5201030110,夏粮,,,,.,.
5201030110,秋粮,1,6,,20,.
5201030111,夏粮,,,,.,.
5201030111,秋粮,1,8,冰雹,20,.
5201030112,夏粮,,,,.,.
5201030113,夏粮,,,,.,.
5201030113,秋粮,1,6,,20,.
5201030114,夏粮,,,,.,.
5201030114,秋粮,1,8,占用农田,40,.
5201010201,夏粮,2,,,.,.
5201010202,夏粮,,,,.,.
5201010203,夏粮,,,,.,.
5201010203,秋粮,2,,,.,.
5201010204,夏粮,,,,.,.
5201010205,夏粮,,,,.,.
5201010205,秋粮,2,,,.,.
5201010206,夏粮,,,,.,.
5201010207,夏粮,,,,.,.
5201010208,夏粮,,,,.,.
5201010209,夏粮,,,,.,.
5201010210,夏粮,,,,.,.
5201010211,夏粮,,,,.,.
5201010212,夏粮,,,,.,.
5201030201,夏粮,,,,.,.
5201030201,秋粮,3,,,.,.
5201030202,夏粮,,,,.,.
5201030202,秋粮,2,,,.,.
5201030203,夏粮,,,,.,.
5201030203,秋粮,1,8,冰雹,35,.
5201030204,夏粮,,,,.,.
5201030204,秋粮,1,8,冰雹,35,.
5201030205,夏粮,,,,.,.
5201030205,秋粮,2,,,.,.
5201030206,夏粮,,,,.,.
5201030207,夏粮,,,,.,.
5201030208,夏粮,,,,.,.
5201030208,秋粮,4,,,.,.
5201030209,夏粮,,,,.,.
5201030209,秋粮,2,,,.,.
5201030210,夏粮,,,,.,.
5201030210,秋粮,2,,,.,.
5201030211,夏粮,,,,.,.
5201030211,秋粮,2,,,.,.
5201030212,夏粮,,,,.,.
5201030212,秋粮,3,,,.,10
5201030213,夏粮,,,,.,.
5201030213,秋粮,2,,,.,.
5201030214,夏粮,,,,.,.
5201030214,秋粮,2,,,.,.
5205030101,夏粮,,,,.,.
5205030101,秋粮,3,,,.,.
5205030102,夏粮,,,,.,.
5205030102,秋粮,3,,,.,.
5205030103,夏粮,,,,.,.
5205030104,夏粮,,,,.,.
5205030104,秋粮,2,,,.,.
5205030105,夏粮,,,,.,.
5205030106,夏粮,,,,.,.
5205030107,夏粮,,,,.,.
5205030108,夏粮,,,,.,.
5205030108,秋粮,3,,,.,5
5205030109,夏粮,,,,.,.
5205030110,夏粮,,,,.,.
5205030111,夏粮,,,,.,.
5205030111,秋粮,3,,,.,10
5205030112,夏粮,,,,.,.
5205010101,夏粮,,,,.,.
5205010101,秋粮,2,,,.,.
5205010102,夏粮,,,,.,.
5205010102,秋粮,2,,,.,.
5205010103,夏粮,,,,.,.
5205010104,夏粮,,,,.,.
5205010105,夏粮,,,,.,.
5205010106,夏粮,,,,.,.
5205010106,秋粮,3,,,10,.
5205010107,夏粮,,,,.,.
5205010107,秋粮,2,,,.,.
5205010108,夏粮,,,,.,.
5205010108,秋粮,2,,,.,.
5205010109,夏粮,,,,.,.
5205010109,秋粮,3,,,.,5
5205010110,夏粮,,,,.,.
5205010111,夏粮,,,,.,.
5205010112,夏粮,,,,.,.
5205010201,夏粮,,,,.,.
5205010201,秋粮,1,9999,,20,.
5205010202,夏粮,,,,.,.
5205010202,秋粮,1,2,,30,.
5205010203,夏粮,,,,.,.
5205010203,秋粮,1,4,,50,.
5205010204,夏粮,,,,.,.
5205010204,秋粮,1,4,,50,.
5205010205,夏粮,,,,.,.
5205010205,秋粮,1,"1,2",,.,.
5205010206,夏粮,,,,.,.
5205010206,秋粮,2,,,.,.
5205010207,夏粮,,,,.,.
5205010207,秋粮,1,8,自己肥料用少了,20,.
5205010208,夏粮,,,,.,.
5205010208,秋粮,1,8,??,.,.
5205010209,夏粮,,,,.,.
5205010209,秋粮,3,,,.,20
5205010210,夏粮,,,,.,.
5205010210,秋粮,2,,,.,.
5205010211,夏粮,,,,.,.
5205010211,秋粮,1,6,,40,.
5205010212,夏粮,,,,.,.
5205010212,秋粮,1,1,,50,.
5205010213,夏粮,,,,.,.
5205010213,秋粮,3,,,.,20
5205010214,夏粮,,,,.,.
5205010214,秋粮,1,1,,50,.
5201020201,夏粮,,,,.,.
5201020201,秋粮,3,,,.,10
5201020202,夏粮,,,,.,.
5201020202,秋粮,3,,,.,20
5201020203,夏粮,,,,.,.
5201020203,秋粮,2,,,.,.
5201020204,夏粮,,,,.,.
5201020205,夏粮,,,,.,.
5201020205,秋粮,2,,,.,.
5201020206,夏粮,,,,.,.
5201020206,秋粮,2,,,.,.
5201020207,夏粮,,,,.,.
5201020207,秋粮,2,,,.,.
5201020208,夏粮,,,,.,.
5201020208,秋粮,2,,,.,.
5201020209,夏粮,,,,.,.
5201020209,秋粮,2,,,.,.
5201020210,夏粮,,,,.,.
5201020210,秋粮,2,,,.,.
5201020211,夏粮,,,,.,.
5201020211,秋粮,2,,,.,.
5201020212,夏粮,,,,.,.
5201020212,秋粮,2,,,.,.
5201020213,夏粮,,,,.,.
5201020213,秋粮,2,,,.,.
5201020214,夏粮,,,,.,.
5201020101,夏粮,,,,.,.
5201020101,秋粮,2,,,.,.
5201020102,夏粮,,,,.,.
5201020102,秋粮,2,,,.,.
5201020103,夏粮,,,,.,.
5201020104,夏粮,,,,.,.
5201020105,夏粮,,,,.,.
5201020105,秋粮,3,,,.,9999
5201020106,夏粮,,,,.,.
5201020107,夏粮,,,,.,.
5201020108,夏粮,,,,.,.
5201020109,夏粮,,,,.,.
5201020110,夏粮,,,,.,.
5201020110,秋粮,2,,,.,.
5201020111,夏粮,,,,.,.
5201020112,夏粮,,,,.,.
5201020112,秋粮,1,8,品种差,.,.
5201020113,夏粮,,,,.,.
5201020113,秋粮,2,,,.,.
5201020114,夏粮,,,,.,.
5201020114,秋粮,2,,,.,.
5203030201,夏粮,,,,.,.
5203030202,夏粮,,,,.,.
5203030203,夏粮,,,,.,.
5203030204,夏粮,,,,.,.
5203030205,夏粮,,,,.,.
5203030206,夏粮,,,,.,.
5203030207,夏粮,,,,.,.
5203030208,夏粮,,,,.,.
5203030208,秋粮,4,,,.,.
5203030209,夏粮,,,,.,.
5203030209,秋粮,2,,,.,.
5203030210,夏粮,,,,.,.
5203030210,秋粮,3,,,.,20
5203030211,夏粮,,,,.,.
5203030211,秋粮,3,,,.,10
5203020201,夏粮,,,,.,.
5203020202,夏粮,,,,.,.
5203020203,夏粮,,,,.,.
5203020204,夏粮,,,,.,.
5203020205,夏粮,,,,.,.
5203020206,夏粮,,,,.,.
5203020207,夏粮,,,,.,.
5203020208,夏粮,,,,.,.
5203020209,夏粮,,,,.,.
5203020210,夏粮,,,,.,.
5203020211,夏粮,,,,.,.
5203020211,秋粮,4,,,.,.
5203020212,夏粮,,,,.,.
5203020213,夏粮,,,,.,.
5203020214,夏粮,,,,.,.
5203020215,夏粮,,,,.,.
5203020216,夏粮,,,,.,.
5203020217,夏粮,,,,.,.
5203020218,夏粮,,,,.,.
5203020219,夏粮,,,,.,.
5203020219,秋粮,2,,,.,.
5202010101,夏粮,,,,.,.
5202010101,秋粮,2,,,.,.
5202010102,夏粮,,,,.,.
5202010102,秋粮,2,,,.,.
5202010103,夏粮,,,,.,.
5202010103,秋粮,2,,,.,.
5202010104,夏粮,,,,.,.
5202010104,秋粮,2,,,.,.
5202010105,夏粮,,,,.,.
5202010105,秋粮,2,,,.,.
5202010106,夏粮,,,,.,.
5202010107,夏粮,,,,.,.
5202010107,秋粮,2,,,.,.
5202010108,夏粮,,,,.,.
5202010109,夏粮,,,,.,.
5202010110,夏粮,,,,.,.
5202010110,秋粮,3,,,.,10
5202010111,夏粮,,,,.,.
5202010111,秋粮,3,,,.,10
5202010112,夏粮,,,,.,.
5202010112,秋粮,3,,,.,30
5202010113,夏粮,,,,.,.
5202010114,夏粮,,,,.,.
5202010115,夏粮,,,,.,.
5202030101,夏粮,,,,.,.
5202030102,夏粮,,,,.,.
5202030102,秋粮,2,,,.,.
5202030103,夏粮,,,,.,.
5202030103,秋粮,3,,,.,.
5202030104,夏粮,,,,.,.
5202030105,夏粮,,,,.,.
5202030106,夏粮,,,,.,.
5202030107,夏粮,,,,.,.
5202030108,夏粮,,,,.,.
5202030108,秋粮,2,,,.,.
5202030109,夏粮,,,,.,.
5202030109,秋粮,4,,,.,.
5202030110,夏粮,,,,.,.
5202030111,夏粮,,,,.,.
5202030111,秋粮,1,,,.,5
5202030112,夏粮,,,,.,.
5202030113,夏粮,,,,.,.
5202030113,秋粮,2,,,.,.
5202030114,夏粮,,,,.,.
5201010101,夏粮,,,,.,.
5201010101,秋粮,1,2,,10,.
5201010102,夏粮,,,,.,.
5201010102,秋粮,1,,,.,.
5201010103,夏粮,,,,.,.
5201010103,秋粮,1,2,,30,.
5201010104,夏粮,,,,.,.
5201010105,夏粮,,,,.,.
5201010105,秋粮,1,2,,20,.
5201010106,夏粮,,,,.,.
5201010106,秋粮,3,,,.,5
5201010107,夏粮,,,,.,.
5201010107,秋粮,1,2,,50,.
5201010108,夏粮,,,,.,.
5201010108,秋粮,1,2,,30,.
5201010109,夏粮,,,,.,.
5201010109,秋粮,1,"3,4",,3,.
5201010110,夏粮,,,,.,.
5201010110,秋粮,2,,,.,.
5201010111,夏粮,,,,.,.
5201010111,秋粮,3,,,.,1
5201010112,夏粮,,,,.,.
5201010112,秋粮,3,,,.,1
5201010113,夏粮,,,,.,.
5201010113,秋粮,3,,,.,1
5201010114,夏粮,,,,.,.
5201010114,秋粮,1,2,,50,.
6404030101,夏粮,3,,,.,5
6404030102,夏粮,2,,,.,.
6404030103,夏粮,3,,,.,10
6404030104,夏粮,,,,.,.
6404030105,夏粮,,,,.,.
6404030106,夏粮,3,,,.,10
6404030106,秋粮,3,,,.,10
6404030107,夏粮,,,,.,.
6404030108,夏粮,,,,.,.
6404030109,夏粮,2,,,.,.
6404030110,夏粮,,,,.,.
6404030111,夏粮,,,,.,.
6404030111,秋粮,2,,,.,.
6404030112,夏粮,,,,.,.
6404030201,夏粮,,,,.,.
6404030201,秋粮,3,,,.,10
6404030202,夏粮,,,,.,.
6404030202,秋粮,3,,,.,100
6404030203,夏粮,,,,.,.
6404030203,秋粮,1,1,,20,.
6404030204,夏粮,,,,.,.
6404030204,秋粮,1,1,,25,.
6404030205,夏粮,,,,.,.
6404030205,秋粮,1,1,,40,.
6404030206,夏粮,,,,.,.
6404030206,秋粮,1,1,,25,.
6404030207,夏粮,,,,.,.
6404030208,夏粮,4,,,.,.
6404030209,夏粮,,,,.,.
6404030209,秋粮,1,1,,.,.
6404030210,夏粮,,,,.,.
6404030210,秋粮,4,,,.,.
6404030211,夏粮,,,,.,.
6404030211,秋粮,4,,,.,.
6404030212,夏粮,,,,.,.
6404030212,秋粮,4,,,.,.
6403010101,夏粮,,,,.,.
6403010101,秋粮,1,1,,50,.
6403010102,夏粮,,,,.,.
6403010102,秋粮,1,1,,50,.
6403010103,夏粮,,,,.,.
6403010103,秋粮,1,1,,9999,.
6403010104,夏粮,,,,.,.
6403010104,秋粮,1,"1,6",,15,.
6403010105,夏粮,,,,.,.
6403010105,秋粮,1,1,,25,.
6403010106,夏粮,,,,.,.
6403010106,秋粮,1,1,,15,.
6403010107,夏粮,,,,.,.
6403010107,秋粮,1,1,,20,.
6403010108,夏粮,,,,.,.
6403010108,秋粮,1,1,,50,.
6403010109,夏粮,,,,.,.
6403010109,秋粮,1,"1,6",,30,.
6403010110,夏粮,,,,.,.
6403010110,秋粮,1,"1,6",,30,.
6403010111,夏粮,,,,.,.
6403010111,秋粮,1,1,,20,.
6403010112,夏粮,,,,.,.
6403010112,秋粮,2,,,.,.
6403010113,夏粮,,,,.,.
6403010113,秋粮,2,,,.,.
6403010201,夏粮,,,,.,.
6403010202,夏粮,,,,.,.
6403010203,夏粮,,,,.,.
6403010204,夏粮,,,,.,.
6403010205,夏粮,,,,.,.
6403010206,夏粮,,,,.,.
6403010206,秋粮,1,1,,60,.
6403010207,夏粮,,,,.,.
6403010208,夏粮,,,,.,.
6403010209,夏粮,,,,.,.
6403010210,夏粮,,,,.,.
6403010211,夏粮,,,,.,.
6403010211,秋粮,1,1,,100,.
6403010212,夏粮,,,,.,.
6403010213,夏粮,,,,.,.
6403010213,秋粮,1,1,,60,.
6403020101,夏粮,,,,.,.
6403020102,夏粮,,,,.,.
6403020103,夏粮,,,,.,.
6403020104,夏粮,,,,.,.
6403020105,夏粮,,,,.,.
6403020106,夏粮,,,,.,.
6403020107,夏粮,,,,.,.
6403020108,夏粮,,,,.,.
6403020109,夏粮,,,,.,.
6403020110,夏粮,,,,.,.
6403020111,夏粮,,,,.,.
6403020112,夏粮,,,,.,.
6403020201,夏粮,,,,.,.
6403020201,秋粮,1,1,,30,.
6403020202,夏粮,,,,.,.
6403020202,秋粮,1,1,,30,.
6403020203,夏粮,,,,.,.
6403020203,秋粮,1,1,,20,.
6403020204,夏粮,,,,.,.
6403020204,秋粮,1,1,,20,.
6403020205,夏粮,,,,.,.
6403020205,秋粮,1,1,,30,.
6403020206,夏粮,3,,,.,10
6403020206,秋粮,3,,,.,10
6403020207,夏粮,,,,.,.
6403020207,秋粮,1,,,.,50
6403020208,夏粮,,,,.,.
6403020208,秋粮,1,,,.,34
6403020209,夏粮,,,,.,.
6403020209,秋粮,1,1,,40,.
6403020210,夏粮,,,,.,.
6403020210,秋粮,1,1,,13.33,.
6403020211,夏粮,,,,.,.
6403020211,秋粮,1,1,,20,.
6403020212,夏粮,,,,.,.
6403020212,秋粮,1,1,,15,.
6403030201,夏粮,,,,.,.
6403030202,夏粮,,,,.,.
6403030202,秋粮,1,1,,30,.
6403030203,夏粮,,,,.,.
6403030204,夏粮,,,,.,.
6403030205,夏粮,,,,.,.
6403030206,夏粮,1,1,,.,.
6403030207,夏粮,,,,.,.
6403030208,夏粮,,,,.,.
6403030209,夏粮,,,,.,.
6403030210,夏粮,,,,.,.
6403030211,夏粮,,,,.,.
6403030212,夏粮,,,,.,.
6403030213,夏粮,,,,.,.
6403030101,夏粮,,,,.,.
6403030102,夏粮,,,,.,.
6403030103,夏粮,,,,.,.
6403030104,夏粮,,,,.,.
6403030105,夏粮,,,,.,.
6403030105,秋粮,1,1,,10,.
6403030106,夏粮,,,,.,.
6403030106,秋粮,1,1,,50,.
6403030107,夏粮,,,,.,.
6403030107,秋粮,1,1,,20,.
6403030108,夏粮,,,,.,.
6403030108,秋粮,1,1,,.,.
6403030109,夏粮,,,,.,.
6403030110,夏粮,,,,.,.
6403030110,秋粮,2,,,.,.
6403030111,夏粮,,,,.,.
6403030111,秋粮,1,1,,20,.
6403030112,夏粮,,,,.,.
6403030112,秋粮,1,8,种迟了,70,.
6402010101,夏粮,,,,.,.
6402010102,夏粮,,,,.,.
6402010102,秋粮,3,,,.,3
6402010103,夏粮,2,,,.,.
6402010103,秋粮,2,,,.,.
6402010104,夏粮,,,,.,.
6402010104,秋粮,1,,,.,.
6402010105,夏粮,,,,.,.
6402010106,夏粮,,,,.,.
6402010106,秋粮,3,,,.,3
6402010107,夏粮,,,,.,.
6402010107,秋粮,1,2,,45,.
6402010108,夏粮,,,,.,.
6402010109,夏粮,,,,.,.
6402010110,夏粮,,,,.,.
6402010110,秋粮,2,,,.,.
6402010111,夏粮,,,,.,.
6402010112,夏粮,,,,.,.
6402010201,夏粮,,,,.,.
6402010201,秋粮,3,,,.,15
6402010202,夏粮,2,,,.,.
6402010202,秋粮,2,,,.,.
6402010203,夏粮,,,,.,.
6402010203,秋粮,1,3,,15,.
6402010204,夏粮,,,,.,.
6402010204,秋粮,3,,,.,.
6402010205,夏粮,,,,.,.
6402010205,秋粮,3,,,.,.
6402010206,夏粮,,,,.,.
6402010207,夏粮,3,,,.,10
