varID,var3a_1,var3a_2,var3a_3,var3a_4,var3a_4a,var3a_5,var3a_5a,var3a_6,var3a_7,var3a_8,var3a_9,var3a_10,var3a_10a,var3a_11,var3a_12,var3a_13,var3a_14,var3a_15,var3a_16,var3a_17,var3a_18,var3a_19,var3a_19a,var3a_20,var3a_20a,var3a_21,var3a_21a,var3a_22,var3a_23
3705030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030206,a,1,2010,1,,5,,2.5,否,否,2,1,,否,否,.,否,,,,.,,,,,4,免费赠送,是,一般
3705030207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030208,a,6,2018,1,,9999,,5,否,否,2,2,,否,否,.,是,现金,100,,.,一年一付,,2,,,,否,
3705030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030101,a,4.64,2017,1,,3,,1,否,是,1,1,,否,否,.,是,现金,800,,.,一年一付,,1,,,,是,较好
3702030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030107,a,3,2017,3,,5,,1,否,是,1,1,,是,是,10,是,现金,1000,,.,一年一付,,2,,,,是,较好
3702030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030109,a,3.8,2014,1,,5,,0.5,否,是,1,1,,否,否,.,是,现金,600,,.,一年一付,,2,,,,是,较好
3702030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030111,a,4.8,2018,1,,5,,2,否,是,1,1,,否,否,.,是,现金,600,,.,一年一付,,2,,,,是,较好
3702030111,b,2.8,2019,1,,5,,0.5,否,是,1,1,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,较好
3702030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702030113,a,1.7,2019,1,,5,,2,否,是,1,1,,否,否,.,是,现金,600,,.,一年一付,,2,,,,是,较好
3705030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010102,a,2,2013,5,地不好,5,,2,是,是,3,1,,否,否,.,是,现金,300,,.,一年一付,,2,,,,是,较好
3702010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010107,a,.3,9999,5,离家远,5,,4,否,是,1,1,,否,否,.,是,现金,200,,.,一年一付,,2,,,,是,较好
3702010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010111,a,2.2,2005,5,不想种,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
3702010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020204,a,.8,9999,4,,4,,1,否,是,1,4,,是,是,20,是,现金,800,,.,一次付清,,,,,,否,
3705020205,a,1.8,2018,4,,6,工厂,0.5,否,否,2,4,,9999.0,9999.0,.,是,现金,1000,,.,一年一付,,2,,,,否,
3705020205,b,1.8,9999,4,,6,工厂,2,否,否,2,4,,9999.0,9999.0,.,是,现金,2500,,.,一年一付,,2,,,,否,
3705020206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020209,a,2.5,2018,1,,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
3705020210,a,2.5,2018,4,,3,,1,否,是,1,4,,是,是,30,是,现金,1000,,.,一年一付,,2,,,,否,以前不认识
3705020211,a,1.2,2010,1,,5,,1,是,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
3705020212,a,2,2018,1,,5,,0.3,,是,"1,2",4,,是,是,11,是,现金,1000,,.,一年一付,,2,,,,否,以前不认识
3702010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010202,a,.9,2006,3,,5,,1,是,是,1,1,,是,是,10,是,现金,900,,.,一年一付,,2,,,,是,较好
3702010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020102,a,1.25,9999,5,国家征用修路,6,国家,1,否,是,1,4,,否,否,.,是,现金,1200,,.,一年一付,,2,,,,否,
3705020103,a,1,2015,4,,6,政府征地,0.5,否,是,3,4,,是,是,9999,是,现金,1200,,.,一年一付,,2,,,,是,较好
3705020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020106,a,1,2006,5,征地修路,6,国家征用,1,是,是,1,8,征用,否,否,.,是,现金,1200,,.,一年一付,,2,,,,,
3705020107,a,2,2015,1,,5,,1,否,是,1,1,,否,否,.,是,现金,1000,,.,一年一付,,2,,,,是,一般
3705020107,b,1,2016,1,,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,一般
3705020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020102,a,1.2,2017,1,,5,,1,否,是,1,1,,否,否,.,是,现金,200,,.,一年一付,,2,,,,是,较好
3702020102,b,1.2,2017,1,,5,,1,否,是,1,1,,否,否,.,是,现金,200,,.,一年一付,,2,,,,是,较好
3702020103,a,2,2017,5,身体不好,5,,2,否,是,1,1,,否,否,.,是,现金,450,,.,一年一付,,2,,2,,是,较好
3702020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020105,a,1,9999,5,无劳动能力,5,,2,是,是,1,1,,否,否,.,是,现金,350,,.,一年一付,,2,,,,是,较好
3702020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020109,a,.7,2016,1,,5,,0.3,否,是,1,1,,否,否,.,否,,,,.,,,,,1,,是,较好
3702020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010203,a,3.9,9999,4,,1,,1,否,是,1,4,,是,是,18,是,现金,1846,,.,其他,一月一付,2,,,,否,以前不认识
3705010204,a,3.9,2008,4,,1,,1,否,否,1,4,,是,是,18,是,现金,1846,,.,其他,一月一付,,,,,否,以前不认识
3705010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010207,a,1.3,9999,4,,1,,3,是,是,1,4,,是,9999.0,9999,是,实物,,粮食,.,其他,一年多次,2,,,,是,较好
3705010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010105,a,1,9999,1,,5,,4,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,一般
3705010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010108,a,1.8,1982,5,身体差,5,,0.5,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
3705010109,a,2,2012,1,,5,,1,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
3705010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3705010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020203,a,1,2019,1,,5,,1.5,是,是,1,1,,否,否,.,是,实物,,小麦,300,一年一付,,2,,,,是,较好
3702020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020206,a,2,2017,1,,1,,0.1,否,是,1,1,,是,是,10,是,现金,1000,,.,一年一付,,2,,,,是,一般
3702020206,b,.8,2017,1,,1,,0.1,否,是,1,1,,是,是,10,是,现金,500,,.,一年一付,,2,,,,是,一般
3702020207,a,1.8,2019,1,,5,,1,否,是,1,1,,否,否,.,是,现金,1000,,.,一年一付,,2,,,,是,较好
3702020207,b,.9,2019,1,,5,,1,否,是,1,1,,是,是,9999,是,现金,1000,,.,一年一付,,2,,,,是,较好
3702020208,a,1,2005,1,,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,1,,是,较好
3702020209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3702020211,a,2,2019,5,打工,5,,2,否,是,1,1,,否,否,.,是,现金,1000,,.,一年一付,,2,,,,是,较好
3702020211,b,3,2019,5,打工,5,,2,否,是,1,1,,否,否,.,,,,,.,,,,,,,,
3702020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010102,a,2.5,2019,1,,5,,1,否,是,1,1,,否,否,.,是,现金,500,,.,一年一付,,2,,,,是,较好
3706010102,b,1.5,2019,1,,5,,1,否,是,1,1,,否,否,.,是,现金,500,,.,一年一付,,2,,,,是,较好
3706010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010106,a,3,2016,1,,5,,2,否,否,1,1,,否,否,.,是,现金,200,,.,一年一付,,2,,,,是,较好
3706010107,a,1.5,2015,1,,5,,1,否,是,1,1,,否,否,.,是,现金,500,,.,一年一付,,2,,,,是,较好
3706010107,b,1,2015,1,,5,,1,否,是,1,1,,否,否,.,是,现金,500,,.,一年一付,,2,,,,是,较好
3706010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3706010110,a,1,2017,1,,5,,1,否,否,2,1,,否,否,.,是,现金,300,,.,一年一付,,2,,,,是,较好
3706010110,b,1.5,2017,1,,5,,2,否,否,2,1,,否,否,.,是,现金,300,,.,一年一付,,2,,,,是,较好
3706010111,a,2,2015,1,,5,,1,否,是,1,1,,否,否,.,是,现金,500,,.,一年一付,,2,,,,是,较好
3706010111,b,1.5,2015,1,,5,,2,否,是,1,1,,否,否,.,是,现金,500,,.,一年一付,,2,,,,是,较好
3706010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020102,a,1.7,9999,4,,6,大棚西红柿,3,否,是,1,4,,是,是,10,是,现金,1200,,.,一年一付,,2,,,,是,较好
3701020102,b,1.4,2013,4,,6,水泥厂,3,否,是,1,4,,否,否,.,是,现金,1400,,.,一年一付,,2,,,,是,较好
3701020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020108,a,3,2013,4,,2,,1,否,是,1,4,,否,否,.,是,现金,1400,,.,一年一付,,2,,,,否,
3701020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
3701020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020109,a,.3,2004,5,方便统一耕种,5,,0.1,是,是,2,1,,否,否,.,否,,,,.,,,,,4,同样大小地,是,较好
4404020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020111,a,4,2014,1,,5,,1,否,否,2,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
4404020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020201,a,2,2005,1,,4,,2,否,是,1,1,,是,是,15,是,现金,300,,.,一年一付,,2,,,,是,较好
4404020202,a,4,2012,1,,5,,7,否,是,1,1,,是,是,5,是,现金,470,,.,一年一付,,2,,2,,是,较好
4404020203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020205,a,.5,2005,5,距离远,3,,6,否,是,1,2,,是,是,5,是,现金,350,,.,一年一付,,2,,,,是,一般
4404020206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020207,a,2,2000,4,,3,,8,否,是,1,8,村集体出租,是,是,20,是,现金,680,,.,一次付清,,,,,,是,以前不认识
4404020208,a,1.93,2010,1,,5,,0.2,否,是,1,1,,是,是,3,是,现金,100,,.,一年一付,,2,,4,无,是,较好
4404020208,b,.25,2010,1,,5,,0.35,否,是,1,1,,是,是,3,是,现金,100,,.,一年一付,,2,,4,无,是,较好
4404020209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404020211,a,2.46,1995,1,,5,,3,否,是,1,4,,是,是,.,是,现金,170,,.,一年一付,,2,,,,否,
4404020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402020112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030205,a,2.3,9999,5,没有生产工具,6,旅游公司,0.4,是,否,1,8,他人询问,是,是,10,是,现金,250,,.,一年一付,,1,,,,否,
4402030206,a,.8,1997,4,,5,,4,否,是,1,5,,是,是,50,是,现金,1000,,.,一年一付,,2,,,,是,较好
4402030206,b,.7,1997,4,,5,,4,否,是,1,5,,是,是,30,是,实物,,水稻,9000,,,,,,,是,较好
4402030207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402030213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4402010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010103,a,1,2012,3,,5,村书记,0.8,否,是,2,1,,是,是,20,是,现金,250,,.,一年一付,,1,,,,是,较好
4404010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010105,a,.9,2012,3,,5,,0.5,是,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
4404010105,b,.3,2012,3,,5,,0.5,是,是,1,1,,否,否,.,,,,,.,,,,,,,,
4404010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010108,a,.4,2010,2,,5,,0.2,否,否,2,1,,是,否,.,是,现金,250,,.,一年一付,,2,,,,是,一般
4404010108,b,.3,2010,2,,5,,0.3,否,否,2,1,,是,否,.,是,现金,250,,.,一年一付,,2,,,,是,一般
4404010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010113,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030111,a,0,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
4404030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
