varID,var17_1,var17_2,var17_2a,var17_3,var17_3a,var17_4,var17_4a,var17_4_1,var17_4_1a,var17_4_2,var17_4_2a,var17_5,var17_6,var17_6a,var17_7,var17_7a,var17_7_1,var17_7_1a,var17_8,var17_9,var17_9a,var17_10,var17_10a,var17_10_1,var17_10_1a,var17_11,var17_12,var17_13,var17_13a,var17_13b,var17_14,var17_14a,var17_14b,var17_15,var17_16,var17_17,var17_18,var17_19,var17_20,var17_21_1a,var17_21_1,var17_21_2,var17_22,var17_23,var17_24,var17_25,var17_26,var17_27,var17_28,var17_29,var17_30,var17_31,var17_32_1,var17_32_2,var17_33,var17_33a,var17_34,var17_34a,var17_35,var17_35a,var17_36,var17_36a,var17_37,var17_37a,var17_38,var17_38a
3701030108,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,50000,9,,50000,.,,0,96000,10000,10000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,156000,减少较多,差不多,,有所减少,,差不多,,减少较多,,非常高,,非常满意,
3701030109,6000,a1,3000,a21,3000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,864,864,0,0,0,0,0,0,0,0,0,6864,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3701030110,5674,a1,2630,a21,3044,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,6000,0,0,0,0,0,,0,6080,500,0,0,0,0,4080,0,0,1500,0,17754,有所增加,差不多,,差不多,,有所增加,,差不多,,比较低,,比较满意,
3701030111,16000,a1,6000,a21,10000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,100000,15,家具店,100000,.,,0,60000,0,0,0,0,0,,0,_11350,1250,0,0,0,0,2400,0,0,_15000,0,164650,差不多,有所减少,,差不多,,差不多,,差不多,,非常高,,比较满意,
3701030112,11500,a1,5500,a2,6000,,0,,.,,.,2400,羊,2400,,0,,.,0,,,,,,.,0,0,,,,.,,,30000,_2000,_2000,.,.,,,.,2755,375,.,,.,.,2880,,.,,_500,44655,差不多,有所减少,,差不多,,差不多,,,,中等水平,,一般,
3701020201,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,48000,6600,6600,0,0,0,,0,950,950,0,0,0,0,0,0,0,9999,9999,55550,有所增加,差不多,,有所增加,,差不多,,差不多,,中等水平,,比较满意,
3701020202,50727,a2,1162,a1,2165,c1,30000,c35、西葫芦,11400,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,5500,5500,0,0,0,,0,2680,280,0,0,0,0,2400,0,0,0,0,58907,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
3701020203,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,3300,3300,0,0,0,,0,2520,390,0,0,0,0,130,0,0,2000,0,5520,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3701020204,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,72000,8550,4950,0,3600,0,,0,1440,0,0,0,0,0,1440,0,0,0,0,81990,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3701020205,18628,a1,9275,a21,9350,,0,,.,,.,6000,d5,6000,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,40000,0,0,0,0,0,,0,2752.5,1312.5,0,0,0,0,1440,0,0,0,0,67380.5,差不多,差不多,,有所减少,,有所增加,,差不多,,中等水平,,非常满意,
3701020206,0,,0,,0,,0,,.,,.,1900,d5,1900,,0,,.,0,,0,,0,,.,0,0,,,0,.,,,72000,7700,11550,0,0,0,,0,5692.5,1312.5,0,0,0,0,2880,0,0,1500,0,92042.5,有所减少,有所减少,,有所减少,,有所减少,,差不多,,中等水平,,一般,
3701020207,0,,0,,0,,0,,.,,.,2660,d5,2600,d12,60,,.,0,,0,,0,,.,0,0,,,0,.,,0,10000,3300,3300,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15960,差不多,差不多,,差不多,,差不多,,差不多,,非常低,,一般,
3701020208,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,1650,1650,0,0,0,,0,4616,200,0,0,0,0,1416,0,0,3000,0,6266,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3701020209,0,,0,,0,,0,,.,,.,20000,d5,20000,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,8250,8250,0,0,0,,0,1400,1000,0,0,0,0,0,0,0,400,0,29650,有所增加,有所增加,,差不多,,有所增加,,有所增加,,比较高,,非常满意,
3701020210,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,8400,13,,8400,.,,0,0,3300,3300,0,0,0,,0,400,400,0,0,0,0,0,0,0,0,0,12100,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3701020211,0,,0,,0,,0,,.,,.,4200,d5,4000,d8,200,,.,0,,0,,0,,.,0,0,,,0,.,,0,60000,14400,9900,0,4500,0,,0,3640,9999,0,0,0,0,2640,0,0,1000,0,82240,有所减少,差不多,,减少较多,,差不多,,差不多,,中等水平,,比较满意,
3701020212,20000,无花果,20000,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,8250,8250,0,0,0,,0,3095,975,0,0,0,0,3120,0,0,0,_1000,31345,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3701010201,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,1160,1160,0,0,0,,0,5210,210,0,0,0,0,0,0,0,5000,0,6370,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3701010202,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,30000,1950,1950,0,0,0,,0,420,420,0,0,0,0,0,0,0,0,0,32370,减少较多,减少较多,,有所减少,,9999.0,,差不多,,比较低,,比较不满意,
3701010203,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,180,180,0,0,0,,0,6340,210,0,0,0,0,130,0,0,6000,0,7520,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3701010204,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,10000,2320,2320,0,0,0,,0,1440,0,0,0,0,0,1440,0,0,0,0,73760,差不多,差不多,,有所减少,,差不多,,差不多,,中等水平,,一般,
3701010205,,,,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,1758,1758,.,.,,,.,12819,305,.,,.,4914,2800,,4800,,,14577,差不多,差不多,,差不多,,差不多,,差不多,,非常低,,非常满意,
3701010206,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,12400,1838,1758,120,0,0,,0,315,315,0,0,0,0,0,0,0,0,0,15313,有所减少,差不多,,有所减少,,差不多,,差不多,,比较低,,比较不满意,
3701010207,,,,,,,,,.,,.,2100,d5,2100,,,,.,,,,,,,.,,,,,,.,,,.,586,586,.,.,,,.,105,105,.,,.,.,.,,.,,,2791,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3701010208,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,95400,1758,1758,0,0,0,,0,315,315,0,0,0,0,0,0,0,0,0,97473,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3701010209,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,3132,3132,0,0,0,,0,3750,630,0,0,0,0,3120,0,0,0,0,6882,有所减少,差不多,,差不多,,有所增加,,有所减少,,中等水平,,非常满意,
3701010210,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,81000,14,,81000,.,,0,0,2870,2870,0,0,0,,0,525,525,0,0,0,0,9999,0,0,0,0,84395,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3701010211,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,85000,3528,3528,0,0,0,,0,,630,0,0,0,0,3000,0,0,0,0,92158,有所减少,差不多,,减少较多,,差不多,,差不多,,中等水平,,比较满意,
3701010212,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,180000,840,840,0,0,0,,0,_5525,525,.,,.,.,.,,.,,_5000,175315,有所减少,差不多,,有所减少,,差不多,,差不多,,比较高,,比较满意,
3701010101,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,70000,6524,6320,0,0,0,旅游公司分红,204,750,750,0,0,0,0,0,0,0,0,0,77274,有所增加,差不多,,有所增加,,差不多,,差不多,,中等水平,,一般,
3701010102,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,1350,1350,0,0,0,,0,15060,180,0,0,0,0,2880,0,0,12000,0,16410,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3701010103,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,4576,4576,0,0,0,流转土地 房屋出租,0,12500,500,0,0,0,0,0,0,0,12000,0,17076,差不多,差不多,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3701010104,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,15000,8100,8100,0,0,0,,0,3440,1000,0,0,0,0,1440,0,0,1000,0,26540,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3701010105,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,40000,2344,2344,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,42344,差不多,差不多,,减少较多,,差不多,,差不多,,中等水平,,比较满意,
3701010106,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,1700,1700,0,0,0,,0,700,200,0,0,0,0,0,0,0,500,0,2400,差不多,差不多,,9999.0,,差不多,,差不多,,非常低,,比较不满意,
3701010107,10000,a21,10000,,0,,0,,.,,.,5000,d5,2000,d6,3000,,.,0,,0,,0,,.,0,0,,,0,.,,0,6000,1000,1000,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22000,有所增加,有所增加,,有所增加,,有所增加,,有所增加,,比较低,,一般,
3701010108,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,2000,8000,8000,0,0,0,,0,700,700,0,0,0,0,0,0,0,0,0,10700,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3701010109,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,4000,4000,0,0,0,,0,1900,9999,0,0,600,1300,0,0,0,0,0,5900,差不多,差不多,,差不多,,差不多,,差不多,,非常低,,非常不满意,
3701010110,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,7200,4600,4600,0,0,0,,0,1888,200,0,0,0,0,1688,0,0,0,0,13688,差不多,差不多,,差不多,,9999.0,,9999.0,,中等水平,,比较满意,
3701010111,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,10000,1210,1210,0,0,0,,0,210,210,0,0,0,0,0,0,0,1000,0,12420,有所增加,差不多,,有所增加,,差不多,,差不多,,非常低,,比较不满意,
3701010112,0,先填汉字,0,,0,,0,,.,,.,0,后,0,,0,,.,0,杨树,0,,0,,.,0,0,,,0,.,,0,9999,5755,5500,0,0,0,村分红,255,2000,1000,0,0,0,0,9999,0,0,2000,_1000,9999,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
3704020101,60700,a1,300,a21,350,b18、姜,60000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,3000,_4000,_4000,0,0,0,,0,_820,180,0,0,0,0,0,0,0,0,_1000,58880,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3704020102,1000,a1,500,a21,500,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,15000,0,0,0,0,0,,0,200,200,0,0,0,0,0,0,0,0,0,16200,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020103,0,,0,,0,,0,,.,,.,0,,0,,0,,.,_100,c35、果树,_100,,0,,.,0,100000,10,,100000,.,,0,0,_520,_820,300,0,0,,0,50000,0,0,0,0,0,0,0,0,50000,0,149380,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020104,31200,a1,600,a21,600,b18,30000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,_10000,_10000,0,0,0,,0,250,250,0,0,0,0,0,0,0,0,0,21450,有所减少,有所减少,,差不多,,差不多,,差不多,,比较低,,比较不满意,
3704020105,0,,0,,0,,0,,.,,.,0,,0,,0,,.,_600,树苗,_600,,0,,.,0,0,,,0,.,,0,38000,1250,_2350,0,3600,0,,0,3000,0,0,0,0,0,0,0,0,3000,0,41650,增加较多,差不多,,差不多,,差不多,,差不多,,比较高,,比较满意,
3704020106,48000,c35、姜,48000,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,2000,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,50000,增加较多,增加较多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020107,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,20400,1650,1650,0,0,0,,0,1540,0,0,0,0,0,1540,0,0,0,0,23590,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3704020108,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,9000,660,660,0,0,0,,0,1000,0,0,0,0,0,1000,0,0,0,0,10660,差不多,差不多,,有所减少,,差不多,,差不多,,比较低,,比较不满意,
3704020109,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,50000,5,,50000,.,,0,0,0,0,0,0,0,,0,2232,0,0,0,0,0,2232,0,0,0,0,52232,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3704020110,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,150000,800,800,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,150800,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020111,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,500,500,0,0,0,,0,12600,0,0,0,0,0,4600,0,0,8000,0,13100,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3704020112,560,a1,300,a21,260,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,60000,0,0,0,0,0,,0,_614,250,0,0,0,0,2136,0,0,0,_3000,59946,有所减少,有所减少,,有所减少,,差不多,,差不多,,非常低,,比较满意,
3704020113,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,150000,4950,4950,0,0,0,,0,_3000,0,0,0,0,0,0,0,0,_3000,0,151950,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
3704020201,64000,a1,2000,a22,2000,c35、姜,60000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,_3500,_11500,8000,0,0,,0,_29500,500,0,0,0,0,0,0,0,0,_30000,31000,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020202,24000,a1,2000,a21,2000,b18、姜,20000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,,13,,50000,.,,0,60000,0,0,0,0,0,,0,500,500,0,0,0,0,0,0,0,0,0,134500,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3704020203,84000,a1,2000,a21,2000,b18、姜,80000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,_12800,_12800,0,0,0,,0,700,700,0,0,0,0,0,0,0,0,0,71900,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3704020204,7271.6,a1,3346.6,a21,3925,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,9222.5,1162.5,0,0,0,0,7560,0,0,0,5000,16494.1,差不多,减少较多,,差不多,,9999.0,,差不多,,中等水平,,一般,
3704020205,4396,a1,2206,a21,2190,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,45600,0,0,0,0,0,,0,300,500,0,0,0,0,0,0,0,_200,0,50296,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020206,,a1,4367.2,a21,1876.7,b18、生姜,100000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,_16500,_16500,0,0,0,,0,2065,625,0,0,0,0,1440,0,0,0,0,91808.9,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3704020207,21800,a1,900,a21,900,b18、姜,20000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,120000,_8400,_8400,0,0,0,,0,1500,1500,0,0,0,0,0,0,0,0,0,134900,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3704020208,7200,a1,3600,a21,3600,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,96000,0,0,0,0,0,,0,1080,1080,0,0,0,0,0,0,0,0,0,104280,减少较多,减少较多,,减少较多,,差不多,,差不多,,比较低,,一般,
3704020209,33600,a1,1800,a21,1800,b18、生姜,30000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,6000,_2000,_2000,0,0,0,,0,750,750,0,0,0,0,0,0,0,0,0,38350,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3704020210,46000,a1,3000,a21,3000,b18、姜,40000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,2880,9999,0,0,0,0,2880,0,0,0,0,48880,差不多,差不多,,差不多,,差不多,,差不多,,比较高,,非常满意,
3704020211,67072.5,a1,1735.5,a21,337,b18、姜,65000,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,_7700,_7700,0,0,0,,0,600,600,0,0,0,0,0,0,0,0,0,58772.5,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704020212,75000,b18、生姜,75000,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,50000,12,,40000,14,,10000,72000,_1000,_1000,0,0,0,,0,_3000,0,0,0,0,0,0,0,0,_3000,0,193000,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3704010201,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,108000,3000,3000,0,0,0,,0,36000,0,0,0,0,0,3000,0,0,36000,_3000,147000,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3704010202,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,3826,3826,0,0,0,,0,3600,0,0,0,0,0,3600,0,0,0,0,7426,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3704010203,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,36000,4767.2,4767.2,0,0,0,,0,3696,0,0,0,0,0,3696,0,0,0,0,44463.2,差不多,差不多,,有所减少,,有所增加,,差不多,,中等水平,,非常满意,
3704010204,3502,a1,1200,a21,2302,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,126900,5550,5550,0,0,0,,0,7330,450,0,0,0,0,2880,0,0,4000,0,143282,减少较多,有所增加,,减少较多,,9999.0,,差不多,,比较高,,比较满意,
3704010205,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,1500,4680,4680,0,0,0,,0,14992,0,0,0,0,0,3072,0,1920,10000,0,21172,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较满意,
3704010206,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,3414,3414,0,0,0,,0,5431.25,191.25,0,0,0,0,1440,0,1800,2000,0,8845.25,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
3704010207,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,30000,8250,8250,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,38250,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
3704010208,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,14400,380,380,0,0,0,,0,6084,0,0,0,0,3084,0,0,0,3000,0,20864,有所减少,差不多,,有所减少,,差不多,,差不多,,非常低,,非常不满意,
3704010209,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,15000,5616,5616,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20616,差不多,,,减少较多,,差不多,,差不多,,非常低,,比较不满意,
3704010210,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,24000,5385.6,5385.6,0,0,0,,0,41440,0,0,0,0,0,41440,0,0,0,0,70825.6,差不多,差不多,,差不多,,差不多,,差不多,,比较高,,非常满意,
3704010211,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,7632,.,.,,.,.,4632,,.,3000,,7632,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
3704010212,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,7000,0,0,0,0,6000,1000,0,0,0,0,7000,差不多,差不多,,差不多,,差不多,,差不多,,非常低,,比较满意,
3704010101,1300,a1,300,a22,1000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,100000,7,,100000,.,,0,80000,0,0,0,0,0,,0,_4680,320,0,0,0,0,0,0,0,0,_5000,176620,差不多,差不多,,差不多,,差不多,,差不多,,比较高,,比较满意,
3704010102,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,50000,11,,50000,.,,0,0,615,615,0,0,0,,0,44948,280,0,0,0,0,34668,0,0,10000,0,95563,有所减少,差不多,,差不多,,差不多,,差不多,,比较高,,非常满意,
3704010103,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,108000,400,400,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,108400,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3704010104,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,70000,640,640,0,0,0,,0,3636,400,0,0,0,0,2736,0,0,0,500,74276,有所增加,差不多,,有所增加,,有所增加,,0.0,,中等水平,,比较满意,
3704010105,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,98400,480,480,0,0,0,,0,_600,0,0,0,0,0,0,0,0,_600,0,98280,有所增加,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704010106,2752,a1,1497,a21,1255,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,30000,0,0,0,0,0,,0,2473,473,0,0,0,0,0,0,0,2000,0,35225,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,一般,
3704010107,800,a1,800,a21,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,10000,0,0,0,0,0,,0,250,250,0,0,0,0,0,0,0,0,0,11050,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
3704010108,2240,a1,960,a21,1280,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,3000,11,,3000,.,,0,120000,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,125240,减少较多,差不多,,减少较多,,差不多,,差不多,,中等水平,,一般,
3704010109,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,70000,0,0,0,0,0,,0,250,250,0,0,0,0,0,0,0,0,0,70250,差不多,,,,,差不多,,差不多,,中等水平,,比较满意,
3704010110,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,55000,12,,55000,.,,0,0,534,534,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,55534,差不多,差不多,,差不多,,有所增加,,有所增加,,比较高,,非常满意,
3704010111,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,60000,820,820,0,0,0,,0,5712.5,512.5,0,0,0,0,1200,0,0,5000,_1000,66532.5,有所增加,差不多,,有所增加,,差不多,,差不多,,比较高,,非常满意,
3704010112,79000,a1,40000,a21,39000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,_26579.5,_26579.5,0,0,0,,0,8125,8125,0,0,0,0,0,0,0,0,0,60545.5,有所减少,有所减少,,有所减少,,有所增加,,差不多,,中等水平,,比较满意,
3704030201,2283.75,a1,813.75,a21,1470,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,24300,_90,_90,0,0,0,,0,5255,375,0,0,0,0,2880,0,0,2000,0,31748.75,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,一般,
3704030202,1952,a1,1712,a21,240,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,6000,500,.,,.,.,.,,.,5500,,7952,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较满意,
3704030203,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,1200,1000,0,0,0,0,利息,1000,3139.68,0,0,0,0,0,3139.68,0,0,0,0,5339.68,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704030204,_700,a1,_200,a21,_500,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,50000,11,,50000,.,,0,30000,5320,2520,2800,0,0,,0,_10000,0,0,0,0,0,0,0,0,0,_10000,74620,有所减少,减少较多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704030205,1000,a1,1000,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,48000,0,0,0,0,0,,0,5200,0,0,0,0,0,5200,0,0,0,0,54200,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
3704030206,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,1440,1440,0,0,0,,0,7200,0,0,0,0,0,6200,0,0,1000,0,8640,差不多,,,,,差不多,,差不多,,中等水平,,非常满意,
