varID,var8_1,var8_1a,var8_2,var8_3,var8_4,var8_5,var8_6,var8_6a,var8_7,var8_8,var8_8a,var8_9,var8_10,var8_10a,var8_11,var8_12,var8_13,var8_14,var8_14a,var8_15,var8_16,var8_16a,var8_17,var8_18,var8_19,var8_20,var8_20a,var8_21,var8_22,var8_23,var8_23a,var8_24,var8_25,var8_26,var8_26a,var8_27,var8_27a,var8_28,var8_29,var8_29a,var8_30,var8_31,var8_32
3704020109,1,,4,是,不存在困难,1,"6,3",,非常好,10,,都很及时,10,,完全满足,比较困难,否,,,1,2,,从未,否,,,,,.,,,.,.,,,,,,,,,,
3704020110,1,,2,是,不存在困难,4,"1,3,2",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,是,3,,1,"1,2",,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704020111,0,,0,否,,,,,,,,,,,,,,,,1,1,,从未,否,,,,,.,,,.,.,,,,,,,,,,
3704020112,1,,4,是,不存在困难,5,"6,3,7",付钱,非常好,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704020113,1,,3,是,不存在困难,3,"6,2,3",,非常好,"1,6",,都很及时,1,,完全满足,完全可以,否,,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704020201,"1,3",,2,是,不存在困难,5,"1,2,6",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704020202,1,,4,是,不存在困难,3,"3,2,1",,非常好,"3,1,2",,都很及时,"5,6,7",,基本满足,完全可以,是,2,,1,1,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704020203,1,,3,是,有些困难,1,"3,6,2",,非常好,"3,6,4",,仅部分及时,"8,7",,基本满足,有时可以,是,3,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704020204,0,,0,否,,,6,,9999.0,9999,,都不够及时,9999,,9999.0,比较困难,否,,,9999,5,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3704020205,1,,4,是,有些困难,2,"1,2,3,6",,非常好,"1,2,3",,都很及时,10,,基本满足,有时可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704020206,1,,4,是,不存在困难,4,"1,2,6",,非常好,"1,2,3",,都很及时,,,完全不满足,完全可以,否,,,1,1,,经常,是,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704020207,"1,3",,4,是,不存在困难,1,"2,6",,非常好,10,,,10,,,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704020208,1,,5,是,不存在困难,2,"3,6",,非常好,10,,都很及时,11,,完全满足,比较困难,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,是,没有产品卖或不适合回答
3704020209,1,,4,是,有些困难,2,"1,3,2",,非常好,10,,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704020210,"1,2,3",,4,是,不存在困难,1,"1,2,6",,非常好,"1,4,8",,都很及时,4,,完全满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704020211,1,,3,是,不存在困难,1,"6,2",,非常好,6,,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704020212,1,,3,是,不存在困难,3,"6,2,3",,非常好,"1,5",,都很及时,6,,完全满足,完全可以,否,,,1,2,,很少,否,是,3,衣服,2,2018,8,,0,3,1,,7,,是,1,,否,是,是
3704010201,3,,4,否,,,6,,非常好,10,,,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704010202,1,,2,是,有些困难,2,"1,2,3",,非常好,"1,2",,都很及时,"5,6",,完全满足,完全可以,否,,,2,3,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010203,1,,3,是,有些困难,1,"3,6,5",,非常好,"1,3",,都很及时,"2,5,6",,基本满足,有时可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704010204,1,,3,是,不存在困难,10,"2,3,6",,非常好,1,,都很及时,10,,基本满足,完全可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704010205,1,,2,是,有些困难,1.5,"1,2",,非常好,"1,2,3",,仅部分及时,10,,一般,有时可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010206,"1,3",,2,是,不存在困难,7,"2,5,1",,非常好,"2,9",,都很及时,1,,完全满足,完全可以,是,"2,3",,1,1,,经常,是,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704010207,"1,3",,3,是,不存在困难,2,"6,2,3",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010208,1,,3,是,不存在困难,1,"3,2,1",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704010209,1,,1,是,不存在困难,3,"1,3,2",,非常好,"1,3",,都很及时,10,,完全满足,完全可以,否,,,1,1,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010210,1,,1,是,不存在困难,2,"6,1,2",,非常好,"1,4,8",,都很及时,10,,完全满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010211,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,9999.0,比较困难,否,,,9999,1,,从未,否,否,,,,.,,,.,.,,,,,,9999,,否,否,没有产品卖或不适合回答
3704010212,0,,0,否,,,6,,较差，经常断网,1,,都不够及时,1,,不太满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704010101,"1,3",,3,是,不存在困难,3,"2,3,6",,非常好,"1,4,8",,都很及时,10,,完全满足,完全可以,是,2,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3704010102,1,,1,否,,,6,,9999.0,10,,,10,,,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010103,1,,3,是,有些困难,1,"3,2,6",,非常好,"1,3,8",,都很及时,"2,5,7",,基本满足,有时可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704010104,1,,1,否,,,6,,9999.0,10,,都不够及时,9999,,9999.0,比较困难,否,,,9999,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704010105,"1,3",,4,是,有些困难,0.5,"2,6",,非常好,10,,,10,,,比较困难,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010106,1,,3,是,有些困难,2,"6,2,3",,可以，偶尔断网,"2,3",,仅部分及时,2,,不太满足,有时可以,否,,,1,"1,2",,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704010107,1,,1,是,不存在困难,1,"1,6",,非常好,1,,都不够及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704010108,1,,2,是,不存在困难,3,"3,1,2",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,是,3,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704010109,1,,3,是,不存在困难,3,"1,3,2",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010110,"2,3",,2,是,不存在困难,2,"3,6,2",,非常好,2,,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704010111,"1,3",,4,是,不存在困难,5,"6,2,1",,非常好,"3,1",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,是,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3704010112,1,,2,是,有些困难,2,"6,2,1",,非常好,"5,6",,都很及时,5,,基本满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3704030201,0,,0,否,,,6,,较差，经常断网,10,,,10,,完全不满足,比较困难,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030202,1,,1,是,不存在困难,3,"6,3,1",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030203,0,,0,否,,,6,,较差，经常断网,10,,都不够及时,10,,完全不满足,比较困难,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030204,"1,3",,4,是,不存在困难,6,"1,2,6",,非常好,"1,4,5",,都很及时,10,,完全满足,完全可以,是,"1,2",,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
3704030205,1,,2,否,,,6,,可以，偶尔断网,1,,仅部分及时,1,,不太满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3704030206,0,,0,否,,,,,,,,,,,,,,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704030207,1,,3,是,不存在困难,5,"1,3,2",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,是,3,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704030208,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704030209,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030210,1,,4,是,不存在困难,3,"1,6",,非常好,1,,都很及时,10,,基本满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030211,1,,1,是,较困难，只用来打电话,1,6,,,10,,9999.0,10,,9999.0,,否,,,1,1,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030212,0,,0,否,,,6,,9999.0,10,,9999.0,9999,,9999.0,9999.0,否,,,1,"1,3",,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3704030101,"1,3",,3,是,不存在困难,3,"1,6,2",,可以，偶尔断网,"1,5",,都很及时,10,,完全满足,完全可以,否,,,1,5,村民大会,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030102,"1,2",,3,是,,1,6,,非常好,10,,,10,,完全不满足,有时可以,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704030103,0,,1,否,,,6,,9999.0,9999,,都不够及时,9999,,一般,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030104,"1,3",,3,是,较困难，只用来打电话,1,6,,非常好,10,,,10,,,比较困难,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030105,0,,0,是,,0.2,6,,较差，经常断网,10,,都不够及时,10,,完全不满足,比较困难,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030106,1,,3,是,有些困难,0.5,"6,1,2",,非常好,10,,,"2,7,8",,基本满足,比较困难,否,,,2,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3704030107,1,,4,是,不存在困难,3,"3,2,1",,非常好,"1,2,3",,都很及时,"5,6",,完全满足,完全可以,是,2,,1,1,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030108,0,,0,否,,,6,,9999.0,,,,,,,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3704030109,"1,2,3",,4,是,有些困难,10,"3,6,2",,非常好,10,,都很及时,10,,完全满足,有时可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3704030110,1,,1,是,不存在困难,3,"6,2,3",,非常好,1,,都很及时,1,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3704030111,"1,3",,4,是,不存在困难,4,"1,2,6",,非常好,"1,3,6",,都很及时,10,,完全满足,完全可以,是,2,,1,2,,经常,否,是,3,零售,2,2018,8,,0,1,1,,5,,是,1,,是,否,是
3704030112,"1,3",,3,是,不存在困难,3,"2,3,1",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030201,"1,3",,3,是,不存在困难,2,"3,2,6",,非常好,2,,都很及时,10,,基本满足,完全可以,是,2,,5,1,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
3702030202,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,9999,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030203,1,,4,是,不存在困难,2,"3,1,6",,可以，偶尔断网,"1,3,6",,都很及时,"2,7",,完全满足,完全可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3702030204,1,,3,是,不存在困难,2.5,"6,2,1",,非常好,"1,5,6",,仅部分及时,"6,7",,一般,有时可以,否,,,1,1,,有时,否,是,1,,"2,3",2017,1,,0,8,5,无,7,,否,1,,否,否,是
3702030205,0,,1,是,较困难，只用来打电话,1,6,,较差，经常断网,10,,都不够及时,9999,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030206,0,,0,否,,,6,,,10,,,10,,,比较困难,否,,,9999,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030207,1,,2,是,不存在困难,3,"2,6,3",,可以，偶尔断网,"1,2",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,是,否,,,,.,,,.,.,,,,,,4,,否,否,否
3702030208,1,,4,是,有些困难,2,"3,1,2",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030209,1,,2,是,不存在困难,2,"2,3,1",,非常好,3,,都很及时,10,,完全满足,完全可以,否,,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,是,是
3702030210,1,,1,是,不存在困难,4,"3,1,6",,非常好,"2,1",,都很及时,10,,完全满足,完全可以,否,,,1,1,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030211,1,,3,是,不存在困难,2,"6,1",,非常好,1,,都很及时,10,,基本满足,有时可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,是,否,否
3702030212,1,,3,是,不存在困难,3,"6,1,2",,非常好,"3,6",,都很及时,5,,基本满足,完全可以,是,7,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3705030201,1,,4,是,较困难，只用来打电话,1,6,,非常好,10,,,10,,,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3705030202,"1,3",,3,是,较困难，只用来打电话,1,6,,非常好,10,,,10,,,比较困难,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3705030203,1,,1,是,不存在困难,2,"5,3,1",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030204,"1,3",,3,是,有些困难,4,"2,6,1",,非常好,"1,3,5",,都很及时,"2,4",,基本满足,完全可以,是,8,拼多多,1,2,,很少,否,否,,,,.,,,.,.,,,,,,3,,否,否,是
3705030205,1,,3,是,不存在困难,3,"3,1,6",,非常好,"1,2",,都很及时,10,,完全满足,完全可以,是,3,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3705030206,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3705030207,3,,2,否,,,6,,非常好,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030208,1,,0,否,,,6,,9999.0,,,,,,,,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030209,1,,2,是,不存在困难,2,"2,3,6",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3705030210,1,,3,是,不存在困难,1.5,"1,2,3",,非常好,"1,5,8",,都很及时,10,,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,,否,否,没有产品卖或不适合回答
3705030211,1,,1,是,较困难，只用来打电话,1,6,,较差，经常断网,1,,仅部分及时,1,,一般,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3705030212,1,,2,否,,,6,,非常好,10,,,10,,9999.0,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030101,1,,2,是,不存在困难,4,"6,3",,非常好,"3,2",,都很及时,10,,基本满足,有时可以,是,2,,1,1,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3702030102,1,,4,是,不存在困难,2,1,,可以，偶尔断网,"4,8",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,是,否,是
3702030103,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
3702030104,0,,0,否,,,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,5,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030105,1,,3,是,不存在困难,2,"6,3,1",,非常好,1,,都很及时,"4,5",,基本满足,完全可以,否,,,9999,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3702030106,"1,3",,3,是,不存在困难,3,"2,3,6",,非常好,"2,3,4",,都很及时,10,,完全满足,完全可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030107,1,,1,是,较困难，只用来打电话,1,6,,较差，经常断网,10,,,10,,,,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030108,1,,1,是,有些困难,3,"2,6,5",,可以，偶尔断网,"3,2,8",,都很及时,10,,基本满足,完全可以,否,,,2,1,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030109,0,,0,否,,,6,,较差，经常断网,10,,,11,,完全不满足,比较困难,否,,,5,5,当面告知,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3702030110,0,,0,否,,,6,,,10,,,10,,,完全可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702030111,1,,3,是,不存在困难,10,"3,5,1",,非常好,"7,8",,都很及时,10,,完全满足,完全可以,否,,,1,1,,从未,是,否,,,,.,,,.,.,,,,,,9999,,否,否,没有产品卖或不适合回答
3702030112,"1,3",,2,是,不存在困难,3,"6,2,1",,可以，偶尔断网,"1,3,4",,仅部分及时,10,,完全满足,完全可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,6,粮站,否,否,否
3702030113,0,,0,否,,,6,,,,,,,,完全不满足,,否,,,4,1,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3705030101,"1,3",,3,是,不存在困难,1,"6,1,2",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030102,1,,1,是,不存在困难,2,"3,2,1",,非常好,"2,1",,都很及时,10,,完全满足,完全可以,否,,,1,1,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030103,1,,2,是,较困难，只用来打电话,0.5,6,,9999.0,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030104,1,,2,是,有些困难,1,"1,6",,非常好,1,,都很及时,10,,完全满足,比较困难,否,,,2,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030105,1,,3,是,不存在困难,1,"5,2,1",,非常好,"1,3",,都很及时,"6,7",,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030106,1,,2,是,较困难，只用来打电话,0.5,6,,较差，经常断网,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030107,1,,1,否,,,6,,9999.0,9999,,都不够及时,9999,,一般,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030108,1,,1,是,不存在困难,4,"2,6,1",,非常好,"1,3,4",,都很及时,10,,完全满足,完全可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
3705030109,1,,3,是,有些困难,3,"6,2,1",,非常好,1,,都很及时,10,,基本满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3705030110,1,,2,是,不存在困难,1,"6,2",,非常好,10,,,10,,基本满足,完全可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030111,"1,3",,3,是,不存在困难,4,"3,2",,非常好,2,,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705030112,1,,3,是,不存在困难,2,"3,2,6",,非常好,"2,1",,都很及时,10,,基本满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3702010101,1,,3,是,不存在困难,3.5,"1,2,3",,可以，偶尔断网,1,,都很及时,10,,基本满足,完全可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,9999,,9999.0,否,没有产品卖或不适合回答
3702010102,1,,2,是,不存在困难,1,"6,2,1",,可以，偶尔断网,"1,8",,仅部分及时,10,,完全满足,完全可以,否,,,1,2,,很少,是,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010103,1,,2,是,不存在困难,2,"6,2,3",,非常好,"1,2",,都很及时,10,,基本满足,完全可以,是,1,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
3702010104,1,,1,是,较困难，只用来打电话,0.5,6,,较差，经常断网,"3,2",,仅部分及时,"1,6,7",,基本满足,比较困难,否,,,1,1,,很少,否,否,,,,.,,,.,.,,,,,,9999,,否,否,没有产品卖或不适合回答
3702010105,1,,1,是,较困难，只用来打电话,1.5,"3,6",,非常好,"1,4,5",,都很及时,10,,完全满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010106,1,,2,是,不存在困难,5,"3,1,6",,非常好,"1,5",,仅部分及时,"6,7",,基本满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3702010107,1,,2,是,不存在困难,2,"3,1,2",,可以，偶尔断网,"1,2,3",,都很及时,10,,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010108,0,,0,否,,,6,,较差，经常断网,,,,,,,,否,,,9999,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010109,3,,2,是,较困难，只用来打电话,1,6,,可以，偶尔断网,10,,9999.0,10,,9999.0,比较困难,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010110,1,,2,是,不存在困难,3.5,"1,5,6",,非常好,1,,都很及时,8,,完全满足,完全可以,否,,,1,2,,从未,是,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010111,1,,1,是,不存在困难,3,"1,3,6",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010112,1,,2,否,,,6,,9999.0,1,,都很及时,10,,完全满足,比较困难,否,,,9999,5,上家里,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3702010113,1,,2,是,不存在困难,2,"6,1",,非常好,"1,5",,仅部分及时,"6,7",,完全满足,完全可以,是,2,,1,1,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
3705020201,0,,0,否,,,6,,9999.0,10,,,10,,完全满足,比较困难,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3705020202,1,,1,是,有些困难,3,"3,1,6",,非常好,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
3705020203,"1,3",,2,是,不存在困难,8,"3,2,6",,可以，偶尔断网,2,,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,9999,,否,否,没有产品卖或不适合回答
3705020204,1,,3,是,较困难，只用来打电话,1,6,,非常好,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
3705020205,0,,0,否,,,6,,较差，经常断网,10,,都不够及时,10,,完全不满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,没有产品卖或不适合回答
